Year,Country,CTS Code,CTS Full Descriptor,CTS Name,ISO2,ISO3,Indicator,ObjectId,Source,Unit,value
2020,St. Lucia,ECFRMC,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Lack of Coping Capacity",Index for Risk Management; Lack of Coping Capacity,LC,LCA,Lack of coping capacity,627,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,3.9
2020,St. Lucia,ECFRMV,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Vulnerability ",Index for Risk Management; Vulnerability,LC,LCA,Vulnerability,628,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,2.3
2020,St. Vincent and the Grenadines,ECFRMH,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Hazard & Exposure ",Climate-Driven Hazard & Exposure,VC,VCT,Climate-driven Hazard & Exposure,629,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,1.8
2020,St. Vincent and the Grenadines,ECFRMR,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Inform Risk Indicator ",Climate-Driven Inform Risk Indicator,VC,VCT,Climate-driven INFORM Risk Indicator,630,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,2.4
2020,St. Vincent and the Grenadines,ECFRMC,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Lack of Coping Capacity",Index for Risk Management; Lack of Coping Capacity,VC,VCT,Lack of coping capacity,631,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,3.5
2020,St. Vincent and the Grenadines,ECFRMV,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Vulnerability ",Index for Risk Management; Vulnerability,VC,VCT,Vulnerability,632,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,2.2
2020,Sudan,ECFRMH,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Hazard & Exposure ",Climate-Driven Hazard & Exposure,SD,SDN,Climate-driven Hazard & Exposure,633,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,5.3
2020,Sudan,ECFRMR,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Inform Risk Indicator ",Climate-Driven Inform Risk Indicator,SD,SDN,Climate-driven INFORM Risk Indicator,634,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,6.3
2020,Sudan,ECFRMC,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Lack of Coping Capacity",Index for Risk Management; Lack of Coping Capacity,SD,SDN,Lack of coping capacity,635,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,6.8
2020,Sudan,ECFRMV,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Vulnerability ",Index for Risk Management; Vulnerability,SD,SDN,Vulnerability,636,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,7.0
2020,Suriname,ECFRMH,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Hazard & Exposure ",Climate-Driven Hazard & Exposure,SR,SUR,Climate-driven Hazard & Exposure,637,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,4.7
2020,Suriname,ECFRMR,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Inform Risk Indicator ",Climate-Driven Inform Risk Indicator,SR,SUR,Climate-driven INFORM Risk Indicator,638,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,4.0
2020,Suriname,ECFRMC,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Lack of Coping Capacity",Index for Risk Management; Lack of Coping Capacity,SR,SUR,Lack of coping capacity,639,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,5.0
2020,Suriname,ECFRMV,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Vulnerability ",Index for Risk Management; Vulnerability,SR,SUR,Vulnerability,640,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,2.8
2020,Sweden,ECFRMH,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Hazard & Exposure ",Climate-Driven Hazard & Exposure,SE,SWE,Climate-driven Hazard & Exposure,641,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,1.5
2020,Sweden,ECFRMR,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Inform Risk Indicator ",Climate-Driven Inform Risk Indicator,SE,SWE,Climate-driven INFORM Risk Indicator,642,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,1.9
2020,Sweden,ECFRMC,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Lack of Coping Capacity",Index for Risk Management; Lack of Coping Capacity,SE,SWE,Lack of coping capacity,643,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,1.5
2020,Sweden,ECFRMV,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Vulnerability ",Index for Risk Management; Vulnerability,SE,SWE,Vulnerability,644,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,2.9
2020,Switzerland,ECFRMH,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Hazard & Exposure ",Climate-Driven Hazard & Exposure,CH,CHE,Climate-driven Hazard & Exposure,645,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,2.0
2020,Switzerland,ECFRMR,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Inform Risk Indicator ",Climate-Driven Inform Risk Indicator,CH,CHE,Climate-driven INFORM Risk Indicator,646,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,1.7
2020,Switzerland,ECFRMC,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Lack of Coping Capacity",Index for Risk Management; Lack of Coping Capacity,CH,CHE,Lack of coping capacity,647,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,0.9
2020,Switzerland,ECFRMV,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Vulnerability ",Index for Risk Management; Vulnerability,CH,CHE,Vulnerability,648,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,2.5
2020,Syrian Arab Rep.,ECFRMH,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Hazard & Exposure ",Climate-Driven Hazard & Exposure,SY,SYR,Climate-driven Hazard & Exposure,649,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,4.9
2020,Syrian Arab Rep.,ECFRMR,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Inform Risk Indicator ",Climate-Driven Inform Risk Indicator,SY,SYR,Climate-driven INFORM Risk Indicator,650,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,5.8
2020,Syrian Arab Rep.,ECFRMC,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Lack of Coping Capacity",Index for Risk Management; Lack of Coping Capacity,SY,SYR,Lack of coping capacity,651,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,5.5
2020,Syrian Arab Rep.,ECFRMV,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Vulnerability ",Index for Risk Management; Vulnerability,SY,SYR,Vulnerability,652,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,7.3
2020,"Tajikistan, Rep. of",ECFRMH,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Hazard & Exposure ",Climate-Driven Hazard & Exposure,TJ,TJK,Climate-driven Hazard & Exposure,653,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,5.0
2020,"Tajikistan, Rep. of",ECFRMR,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Inform Risk Indicator ",Climate-Driven Inform Risk Indicator,TJ,TJK,Climate-driven INFORM Risk Indicator,654,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,4.4
2020,"Tajikistan, Rep. of",ECFRMC,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Lack of Coping Capacity",Index for Risk Management; Lack of Coping Capacity,TJ,TJK,Lack of coping capacity,655,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,4.9
2020,"Tajikistan, Rep. of",ECFRMV,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Vulnerability ",Index for Risk Management; Vulnerability,TJ,TJK,Vulnerability,656,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,3.5
2020,"Tanzania, United Rep. of",ECFRMH,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Hazard & Exposure ",Climate-Driven Hazard & Exposure,TZ,TZA,Climate-driven Hazard & Exposure,657,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,4.2
2020,"Tanzania, United Rep. of",ECFRMR,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Climate-Driven Inform Risk Indicator ",Climate-Driven Inform Risk Indicator,TZ,TZA,Climate-driven INFORM Risk Indicator,658,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,5.3
2020,"Tanzania, United Rep. of",ECFRMC,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Lack of Coping Capacity",Index for Risk Management; Lack of Coping Capacity,TZ,TZA,Lack of coping capacity,659,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,6.2
2020,"Tanzania, United Rep. of",ECFRMV,"Environment, Climate Change, Financial and Physical and Transition Risk Indicators, Physical Risks, Index for Risk Management, Vulnerability ",Index for Risk Management; Vulnerability,TZ,TZA,Vulnerability,660,Disaster Risk Management Knowledge Centre (DRMKC). 2022. INFORM Risk Index. European Commission. https://drmkc.jrc.ec.europa.eu/inform-index/ INFORM-Risk. Accessed on 2022-11-14; IMF staff calculations.,Index,5.7
